'gene','Rheumatoid arthritis','Rheumatoid arthritis','Rheumatoid arthritis','Rheumatoid arthritis','Rheumatoid arthritis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Breast cancer','Breast cancer','Breast cancer','Breast cancer','Breast cancer'
'204548_at',-0.262876379,1.266444619,0.841971358,0.034415906,0.749987789,9.309573183,8.480541827,8.250311195,0.157826549,7.108374364,9.126384139,7.598595206,8.386287241,6.321992676,7.370049314,7.771028295,8.093577077,9.060375653,8.367307475,12.04689292,10.68834902,5.954133761,6.798662715,7.374702051,5.374307066,3.702052389,-0.459292693,4.872251125,4.244136557,1.118587851,3.890812672,1.750784299,3.194185633,3.357120864,2.627900203,2.546573868,2.301697426,2.112052361,1.248733295,2.53107988,2.588658128,1.502301661,3.816991812,0.850081323,1.600925961,-0.296006328,4.624745559,1.980780339,0.595322862,1.55974888,0.706760252,0.960974402,0.968762264,1.8653094,0.029921643,1.258415611,2.050982122,1.978769656,1.374084969,3.88331805,-0.273949134,0.83241485,1.003977928,0.383101745,0.013838586,0.439805093
'204559_s_at',7.505453059,7.581355511,7.384990949,7.022665005,7.117474376,6.750849761,7.485136592,6.832993889,7.953638262,8.035107835,7.685668253,8.284180196,7.849923706,7.880521207,8.009990369,8.167465647,8.312376403,8.125462754,8.161685458,8.275240196,7.836499952,6.869410275,6.82579453,6.555215813,6.970163482,6.996802851,7.09626941,6.930553272,6.768631569,6.29982207,6.651672117,7.057379782,6.7856389,7.251458058,7.462424635,7.309341187,6.533055239,7.153998903,6.737406071,7.08214067,7.412130122,7.458352866,7.293517291,7.272192335,7.411783217,7.526512197,7.212461695,6.53869261,7.344014822,7.429556937,4.394343434,4.94711513,4.18012747,1.147169036,5.507464615,4.494809211,4.055429403,5.009509437,4.239162023,4.371342229,0.348908173,7.612580241,7.261502513,7.115349123,7.373157178,7.41277503
'204620_s_at',9.127714702,10.27391723,9.60607936,10.00036421,10.01232364,7.215514846,7.128088491,9.94199644,8.474431824,10.31823133,8.562060062,8.729979955,7.418151783,9.440718558,10.29611969,8.269420735,8.745645384,8.454854542,9.419579656,8.088671582,9.011313541,8.501649293,10.98961969,10.50828156,7.570317748,7.751581396,8.004852511,7.413724882,7.844126499,7.841781343,7.656466845,7.637228157,7.759131348,7.823169371,7.627033128,8.034598369,8.287374366,8.679207113,8.861506601,8.793290351,8.99569992,8.364465175,8.769084787,8.654266669,8.688354455,8.719404546,8.141331472,7.605964458,6.493429841,8.384823371,6.493429841,4.908812308,6.965894921,7.859834413,6.265880448,7.281863026,5.707135071,7.124601193,7.571413042,6.110649287,6.820767354,9.129066173,8.641816058,8.743661143,8.992042344,8.750466127
'204719_at',5.580810834,4.800103634,5.314000362,6.577608396,6.31976834,8.626847953,8.171005105,8.735745307,7.325238907,8.323885225,8.096974153,8.583039616,9.451712696,8.673902258,8.706226301,9.022323,8.716680047,9.246878483,9.000406404,7.848154247,8.475240249,7.411158533,7.993225673,8.065784357,7.908947409,6.554463906,7.924522811,5.105727386,7.460413465,8.244726092,4.485910936,8.61621575,8.12989463,8.705305227,7.814922442,8.60326202,8.708039615,8.981124994,9.350749413,9.503946268,8.215407366,8.281642051,9.143086442,9.145775065,8.9657394,8.85942259,9.019902683,8.275859947,8.537294226,8.261086772,8.011500778,7.552607336,7.29471848,7.878150751,7.729534913,7.032016757,7.476370364,8.552155762,8.442123957,8.235385615,7.829302328,5.009074406,7.436381485,4.026442326,6.240113927,5.511197344
'204794_at',3.389960738,3.476976381,4.247718146,3.589918358,3.772668874,4.877129092,4.911112755,3.761183009,4.839999681,4.712497849,7.361392722,5.214005545,3.74212259,2.825962021,4.724239174,3.583561612,5.103522604,4.74154269,4.490295809,4.505482932,0.763410956,5.148659662,2.80136045,4.099254173,2.251437189,0.727110054,2.926433949,2.207597194,3.916625696,2.294186519,2.526886653,3.858724826,1.186419286,1.006831332,2.447065618,5.043944391,1.869365933,2.537154675,1.645024897,1.70510616,1.288598888,4.421403599,1.895399445,0.860034881,0.603587277,2.188724378,1.290490707,3.039892864,1.910075773,0.092272035,6.522250358,5.800918163,2.487339783,1.823717853,2.587641304,2.649091566,4.283664254,4.106805126,4.094577133,1.865719174,5.885386461,5.60177091,5.129768698,5.987037482,5.167926349,4.948284078
'204916_at',4.412955452,4.975858904,4.535637055,4.379222184,4.450241784,5.340460546,6.272857953,6.36182897,8.31033354,6.200150049,6.496603984,5.90749539,5.427976311,6.024027951,6.643126937,6.088033752,5.882824387,6.06633322,5.412167441,5.962037602,7.021443721,4.54823751,7.744050168,6.666864306,6.632314129,7.21411111,7.197109002,7.378811215,6.803632086,6.669897193,7.287661893,6.593423684,7.322819926,6.319261261,6.45482606,6.782235381,6.685658621,7.586080526,6.656862062,7.125414459,7.763285461,7.585717803,7.133841718,7.214961744,7.850353446,7.681714117,6.866728708,6.68883327,7.207239369,7.010405961,5.961448125,6.378636942,6.382115358,5.884820556,6.345716026,6.545909297,5.970903207,5.879532739,5.441831002,1.305109779,6.075214395,4.877129092,5.064010127,5.039737574,5.275012971,5.797770068
'204971_at',7.705173996,6.674743689,7.849923706,6.483086088,6.824512037,7.239273043,7.115616292,8.12989463,4.506928684,8.496103176,7.22891313,8.245899889,8.237904715,8.087560267,8.112692629,7.546574643,8.459403764,8.135015443,8.075447428,7.499529848,7.710373671,8.396263096,7.250038226,6.946622311,2.910362282,-1.421406866,2.768395382,2.809272296,4.591742187,3.913433816,0.980698608,3.19161394,3.366264699,3.707077652,4.183117933,3.507035026,4.281325616,3.68554343,3.694147794,4.946694198,3.54714887,5.675517525,3.907020829,3.966889378,3.915077631,5.078333168,2.553909152,4.133224354,3.410426165,5.030700425,3.38809649,1.612851047,3.960627276,4.421965432,4.356462353,1.420497496,3.631946552,3.667023781,3.317064143,4.371911187,3.122405388,5.510200766,6.029108041,7.025597002,5.760526556,5.797363536
'205116_at',3.816699921,3.810541973,3.538722847,3.825617172,4.483699768,6.990771052,7.011412177,6.838929473,6.675347322,5.810199504,6.224006593,6.323728906,6.756285999,6.179307848,5.901336592,6.497509923,6.482535393,6.275984254,6.21290546,5.877203133,8.085382386,5.14381625,7.684482136,6.6902774,2.660534736,4.538067385,5.766185631,4.659001492,2.935827166,4.956722485,2.933899953,4.263500541,4.805599425,5.676575219,4.36465419,5.467983693,4.802260381,4.292935803,4.817698223,4.669505722,5.671431764,4.657422302,4.437639865,4.302811148,6.16000683,5.636173751,0.638322138,5.028127599,4.372571613,5.100320526,6.478543405,6.326818974,6.60864008,7.03177512,7.052882564,7.101436531,7.448493306,6.962319665,7.362655757,6.663642367,6.769259394,5.056512592,5.724602759,3.791464007,6.45719319,5.735335754
'205225_at',5.526280146,4.810383829,5.263362747,5.775574468,5.207559862,7.101436531,6.58769546,6.890465427,9.464774461,7.318060773,7.603744482,6.974208746,6.684266989,6.597160107,7.053364944,6.959690127,7.631294772,6.16093589,6.818856862,5.210614116,5.482759578,6.064222839,8.066332303,6.259619569,4.699660202,2.652394081,4.952177377,4.503066123,3.381760023,-0.492715542,4.449296508,1.581569579,4.529292523,0.332725236,4.400523387,1.745943386,3.323630824,0.908186788,4.131912998,1.692200667,3.668377234,3.550956926,4.484080547,4.196502156,4.089968939,3.218240016,4.238307351,0.283514112,2.576522219,3.086734166,6.686454907,6.883450904,6.751062109,6.722085984,5.714396452,6.870516155,5.983600047,6.438493189,6.218403266,7.580600958,6.581996516,5.323628697,9.961923099,4.96105248,9.62094117,9.416056706
'205242_at',8.146604956,7.160145941,8.76714573,6.995570022,7.24493284,1.832983846,1.31447715,0.316668472,1.360974697,3.091301467,2.363032596,0.197809986,1.420904611,3.012367542,-1.022516514,-1.090367208,3.296267568,2.637256058,0.140516121,2.903998883,0.36547859,2.981590226,0.078609628,2.096807461,3.67013053,-0.651423084,0.523620278,-1.394245404,3.09964201,2.60851612,4.422925081,0.825622111,4.370035989,2.234393646,4.133887721,2.414778386,-0.081276714,1.990752698,0.97273527,-0.382265543,1.106825001,0.779164662,0.024697894,0.886096575,3.718574449,2.521466287,1.212630884,-0.208567308,3.487957454,0.093624835,3.872227096,-0.480637686,4.196871456,0.974948278,0.144706685,1.149136729,0.849196912,3.232128783,-0.42117219,3.060163702,0.714005155,6.039421547,7.969898888,6.504465162,3.146403149,10.1519891
'205348_s_at',2.271841808,3.903995329,3.802712723,4.76681463,4.594309997,5.504108779,5.441336575,5.998971309,5.388299107,6.145640153,5.147414951,5.275246821,5.708466639,5.595771626,5.432131546,4.739444737,5.734111085,4.823895173,5.595771626,5.6991379,4.612209215,4.475841242,4.435454872,5.23405375,6.645497696,6.637010689,6.388548451,7.374702051,6.049908407,7.046397137,6.960631772,6.973528445,6.93566547,6.560514364,7.890196879,8.175725392,7.066370804,7.383759819,6.931948791,7.061868525,6.199833366,6.516505104,6.405247231,6.738437815,7.054624051,6.92107746,8.007846503,7.589785247,7.130703985,7.228336509,6.916228021,6.607684521,7.064385968,7.125153985,7.35225824,6.506501018,6.898471397,6.660810437,7.200397111,6.565814857,6.792945375,4.36099194,4.07232439,4.497188759,4.297494498,4.382336058
'205356_at',6.369137605,6.312876747,5.137141265,6.518369368,5.726359679,6.642538013,6.793386906,5.97871248,6.4562761,6.421741165,6.720833793,6.636032221,6.896620381,6.309708676,6.408895635,6.841560192,6.642538013,6.701359812,6.461561967,6.676718877,6.559557009,6.922676522,6.251134244,7.033247138,6.169153725,5.88126326,3.565205527,6.716123558,6.393458368,6.3452009,6.021171917,5.694527318,6.24468104,5.552649788,6.352074077,6.594840618,6.200465845,5.968886909,5.834544582,6.195197238,6.120554822,6.181521055,5.870851288,5.878224229,6.640174208,5.861142381,6.313902405,5.698868045,6.74008112,6.984072896,11.05961296,11.19124102,10.71752233,10.96895222,10.60466155,10.96895222,11.19124102,10.52521732,9.92503073,10.27777556,11.17426289,6.542286906,5.783327264,6.435784541,5.570576387,5.79142473
'205430_at',2.859783075,3.390075269,1.647870631,0.953388955,2.792633794,-0.908314719,-0.755639006,3.590451646,0.460329356,0.698053358,-2.182346374,0.120851152,0.596310859,-0.280459705,-0.611937911,1.263909067,-1.497596057,-1.469553539,0.03889804,2.284956761,0.218756771,0.208342074,-1.08004392,-0.550215112,2.327006774,-3.06649943,-0.69906966,3.71285953,0.550891238,0.682672529,0.860250035,-0.094710967,-0.193924556,3.666715087,0.131215935,2.404399098,2.700220427,3.965416982,-0.705249292,3.640381961,-0.640653883,-0.033887034,-1.436620661,-0.08661284,-1.341966164,3.379544648,0.362696911,2.897036703,3.757492018,3.650453613,5.703002456,5.297380624,5.584405112,6.340934427,5.112934539,6.023277078,5.869733613,6.623143925,6.136473255,4.611913349,6.005532852,2.507059887,2.082004167,-0.843169645,2.756528594,2.244673218
'205431_s_at',2.758906981,3.538289279,4.404119844,3.998842235,3.478504518,3.235003641,3.724372338,3.845976736,4.14132668,3.317768932,3.370819542,3.909923306,2.885901361,2.902567937,1.703481021,3.749866206,0.03749775,3.779676798,2.11126442,3.418543546,4.162525019,2.998606059,3.990792331,0.704154755,3.76842681,3.050935489,5.030263787,3.44379295,1.646651078,4.237082905,4.294263717,4.154318136,3.891960873,1.8130088,2.450112755,2.592075393,3.401383983,-0.125535123,5.190633848,2.195645148,4.505297104,2.743154598,4.177423668,5.490430707,2.981730817,1.667398013,1.709139243,2.68859039,1.986576756,4.335850633,4.709699164,5.453824581,5.52877722,5.539334937,5.540589441,5.178597017,4.86184424,5.241150962,6.067262501,5.569043859,4.780617599,3.236883535,2.19681432,3.383598936,3.505611155,4.464979313
'205453_at',5.134791179,6.084345776,5.968886909,5.752215948,6.32044326,5.103076731,2.032056274,5.248852589,5.663409995,5.630340412,4.366611676,4.35967196,3.99586045,4.846506502,6.298139412,4.645984114,5.690930189,5.164524782,4.633111291,4.192796062,3.128200792,4.1308811,6.252912352,5.071220701,2.730416368,2.087482295,0.818222449,0.973867893,4.138291589,2.53314494,2.465449772,3.885560945,4.073365168,2.377104328,2.889655281,2.965411258,1.439403248,3.158654811,2.142319331,2.954973722,2.956716882,2.823647789,3.828367472,3.023526883,1.487938362,4.911636124,2.198165555,2.307121271,4.199306097,1.175213827,6.331904737,6.633699208,6.681319561,6.71897808,3.149656803,6.449255339,6.404543542,6.293636975,6.394675341,6.695117871,5.558533437,6.945942447,7.0944609,5.687212987,7.758688453,9.994355936
'205456_at',6.267552423,5.624352289,5.404480185,5.579686067,5.576253302,4.305556397,4.283664254,3.932910946,4.912669001,4.741946432,4.976396711,4.780419739,4.358642038,5.37846108,5.218756422,3.406622231,4.562260322,3.594977815,4.532069399,4.459326778,2.749861281,5.38541997,4.227152229,5.088159532,0.482827756,1.095614149,2.059788237,4.162525019,1.819101999,2.766637746,1.833192739,2.411212153,4.233657693,3.08298026,1.407205256,1.112825697,4.314756106,3.303186022,1.951504751,1.525316987,3.233758212,4.535832011,1.588786519,3.253553604,2.530373981,3.774762328,4.643822965,2.861912105,4.210220387,2.316001491,3.077815516,4.116326999,4.21003086,4.514875232,4.833487093,1.307398763,0.994062102,3.925387674,2.974164107,4.240004168,4.139043327,4.718897773,4.163922766,5.020402102,4.304522552,5.188358441
'205488_at',6.603220903,6.740930583,6.825591336,6.821430383,7.415310843,4.806515421,4.588825409,4.677777815,4.317603388,5.337565794,5.671431764,5.879235684,4.553916168,6.470518121,6.257314667,5.136799614,5.164524782,5.409651585,4.826482825,3.823340236,1.97858826,6.133028338,7.06338033,5.941210908,4.765782003,2.148557302,4.470997941,4.721293884,1.537009998,1.097339029,3.452774012,2.207781848,-0.625077081,3.965799108,4.192047365,3.532122194,4.227429028,4.793594836,3.250685964,1.346625176,4.413140898,3.558331706,3.98992036,4.622205153,1.214530744,0.661292162,1.523497987,1.35560268,3.961592109,3.051351191,3.901587651,4.980249653,2.186261373,2.93159383,3.568099706,4.101896805,2.872402368,4.584939308,2.62588835,5.095062893,4.000736559,4.709505428,4.102181816,6.374106596,4.68106121,4.447306095
'205498_at',4.659995921,5.345788676,4.185193627,5.479698178,5.710205594,5.518075739,5.849493407,6.057357765,5.788120153,6.16346637,5.549526879,6.208528184,5.733586348,6.161873612,5.831217548,5.942963035,5.95399771,6.231171202,6.213229021,5.716637023,4.554588926,5.040262064,5.306979391,5.463278073,1.344918354,2.946093108,3.800331519,4.189786984,2.974582897,2.968133285,0.978744995,4.105492755,3.778051341,-2.337572569,2.466737036,4.995340313,4.211444656,2.623369441,4.219409549,4.477765536,1.650111061,4.117092764,4.991797676,4.531391506,5.651343423,4.68244993,3.905549852,2.372174589,2.765527988,4.038882761,7.915989923,8.129361203,7.872111377,7.945858926,8.532561926,7.633871152,8.040799197,7.997727179,6.897556587,7.622486358,8.074365442,4.591262309,6.707703544,4.797025843,6.323568208,5.137370712
'205517_at',0.406405219,1.164143309,2.147580413,3.292272397,1.551052804,9.039999942,8.996899144,7.925514631,3.141897196,6.29982207,7.274841205,6.811479051,7.674204324,6.524840261,6.525020333,7.362655757,7.014832476,7.349478645,7.340010194,7.103230297,6.805359003,6.047006468,5.834123036,6.858988988,0.812184657,0.458442178,0.912596673,3.577803935,1.105112089,0.329528501,1.380344094,1.110251741,2.837382261,1.832592228,3.490157605,-0.205093694,2.467282099,1.524901968,1.799038457,1.656712315,1.456944607,2.794943049,1.02346985,2.90551586,-0.10044905,2.810696581,4.703111999,0.082577658,1.717880381,2.341386567,3.7902685,2.880808199,1.002242447,2.757946057,0.708189705,1.573440256,1.746545518,0.184717561,1.220867795,4.218460118,1.193202291,3.020302175,2.752088323,1.228952201,0.674626504,3.530054753
'205528_s_at',5.573554098,6.49162009,5.247599955,6.623143925,6.840883681,4.655081764,4.961269728,4.968039168,6.451214736,6.689026269,5.80188965,6.313728991,5.964384773,6.511705258,6.198074201,5.995893614,6.045311905,6.193571496,5.889095456,5.211515861,5.119249585,5.582482744,5.923335233,5.783604678,5.928271195,6.3452009,3.265649242,6.556728247,6.286804711,5.756707291,6.480181324,6.319605115,6.815399726,5.64679779,6.904566527,4.45951798,5.181486179,5.065187972,5.626433817,5.48325244,4.353049551,6.211788039,5.610232669,5.15950341,5.742923573,4.656550386,5.249748145,5.014815234,4.121843684,5.813254467,5.666069363,4.781438431,5.16938778,5.104518165,5.062159693,4.932576187,5.333127182,5.401366802,4.78664301,4.853715084,4.273475594,3.807251238,4.835933933,3.766814853,4.869875353,4.269842662
'205564_at',3.859779597,3.534597747,3.252564317,3.167583028,2.635422323,3.812533917,0.655205124,4.570750284,6.858084432,4.211637057,5.25805925,6.287661699,3.797436108,4.534858371,7.801424093,3.077674086,5.128224319,4.416395934,3.222666053,4.020021888,5.311658315,5.029623823,6.833665034,6.533055239,4.192796062,4.275917423,3.047852489,3.418772829,4.120224342,4.393577104,4.624555992,1.726638319,4.031485578,4.543950142,2.839383266,4.459998436,6.021635948,3.750061643,0.251322453,4.450429608,4.740043594,4.021715765,4.358351523,3.11321933,0.705583742,3.185202186,1.595084514,2.046879812,1.481542794,4.658408956,3.345971498,4.667263678,2.002163683,5.477356504,3.480804737,4.744952883,4.342914087,4.37510963,3.230020291,4.837652642,4.794980814,2.524075614,2.391820739,3.723763115,3.424792895,0.709135044
'205831_at',7.68998261,7.249459813,6.900751111,6.720003059,7.313597941,5.12400701,5.320334179,5.398576845,4.765367316,5.368217296,5.612993491,6.335960777,4.306303636,6.833211586,6.442472142,4.777128338,5.99736867,5.081799016,5.24578622,4.446838809,5.028990039,7.163605873,5.950350827,6.104499341,3.928786754,1.629088372,2.813207088,-0.779166654,3.68842429,3.024225787,3.114021362,0.240004294,4.100669676,0.051125897,3.528008642,4.011338982,4.018693585,1.647259496,4.417995624,3.118203828,3.453215569,1.285389244,3.108852794,1.709139243,4.355803584,-0.052437722,4.222246297,2.948466581,1.921158465,4.21003086,4.092986907,2.519195805,3.012916394,5.688712185,2.728977981,4.095786103,3.953910395,1.658819909,3.531244496,3.58555224,4.212651395,6.182178066,4.873808649,7.085217824,5.514321511,5.787421863
'205898_at',6.391540012,4.548614375,6.087570826,3.824928291,5.996477223,4.941229885,4.495846669,4.094858393,4.498511642,4.97352204,3.933205316,2.471385229,4.132749793,4.700755744,5.081479378,2.771258232,4.702439306,4.098028731,3.787917025,3.872428285,3.465259809,4.439659304,-0.525555798,4.158163259,5.151285492,5.550266265,5.485242261,7.101175556,7.765476184,4.486097326,7.202291734,6.146429023,5.90075402,7.13282108,7.258084261,7.531111308,7.484774336,7.732382853,7.782924817,8.007846503,8.527734924,7.714839102,6.525205992,3.387521633,7.347653118,5.056512592,6.019961456,6.018639217,5.860276883,8.283544281,6.052325662,6.030013309,6.334108401,3.600330932,4.354763267,5.586046065,5.607658594,4.940706087,5.845903726,6.515958459,6.229395668,3.937508788,5.570708576,4.685523858,7.494070441,5.566646388
'206059_at',7.133335139,8.068972066,6.737003221,7.618321112,7.440642973,6.673520624,6.428663572,6.759693187,7.278376513,7.552971854,7.531111308,7.509278369,7.493055724,7.127035735,7.407590761,7.863413974,7.605964458,7.54766463,7.394403313,6.920371899,7.341855486,7.46970844,6.757128758,7.705573506,10.0274693,9.809691991,9.023580342,9.973490122,10.07382,10.23798103,9.98822792,9.899845404,9.636020993,9.677903825,9.93362672,8.799227198,8.739724257,8.69869985,8.432530392,8.519103456,9.158375988,9.530840976,9.061633783,8.838254926,8.718496916,8.956382084,8.841496648,9.462837683,9.338930003,8.623344641,8.191079971,8.518274521,7.916460755,8.458644052,8.369475007,9.357567269,8.794213991,8.936571086,8.06311824,8.423601785,8.50486184,7.63608884,7.786778111,6.652063753,8.807251607,5.906198534
